time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
244400,2025-07-25 04:05:42,-6.88077474234573,107.455025196094,3.608924,,,2124.2352461251,3.937008,9.506995,20.9764114324,34.731628408,32,5,7.874,2124.2352461251,3.608924,9.506995,20.9764114324,4.026492,8.94776,0,247, 14.9, 3.5,0,0,400,1024,1024,1024,-95,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
244500,2025-07-25 04:05:43,-6.88077306916221,107.45502892822,3.608924,,,2124.2352461251,3.937008,10.0214912,22.3858931048,36.214896172,32,5,7.874,2124.2352461251,3.608924,10.0214912,22.3858931048,4.026492,9.171454,0,246.9, 14.6, 2,0,0,405,1024,1024,1024,-94,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
244600,2025-07-25 04:05:43,-6.88077122406291,107.455032816467,3.608924,,,2124.2352461251,3.937008,10.0214912,23.8689640184,37.775919844,32,5,7.874,2124.2352461251,3.608924,10.0214912,23.8689640184,4.026492,9.395148,0,247, 14.3, 0.8,0,0,419,1024,1024,1024,-92,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
244700,2025-07-25 04:05:43,-6.88076949293024,107.455036756877,3.608924,,,2124.2352461251,3.937008,10.7149426,25.3735900508,39.336943516,32,5,7.874,2124.2352461251,3.608924,10.7149426,25.3735900508,4.250186,9.842536,0,247.1, 14.4, 1.5,0,0,419,1024,1024,1024,-92,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
244800,2025-07-25 04:05:43,-6.88076757750407,107.455040925519,3.608924,,,2124.2352461251,3.937008,10.7149426,26.9775599184,41.00065748,32,5,7.874,2124.2352461251,3.608924,10.7149426,26.9775599184,4.250186,10.06623,0,246.9, 14.4, 2.3,0,0,513,1024,1024,1024,-77,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
244900,2025-07-25 04:05:43,-6.88076587364883,107.455044860563,3.608924,,,2124.2352461251,3.937008,11.1399612,28.4909129852,42.55577564,32,5,7.874,2124.2352461251,3.608924,11.1399612,28.4909129852,4.250186,10.289924,0,246.8, 12.4, 2.2,0,0,915,1024,1024,1024,-17,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
245000,2025-07-25 04:05:43,-6.88076397796066,107.455049261518,3.608924,,,2124.2352461251,3.937008,11.1399612,30.1877306248,44.293308504,32,5,7.874,2124.2352461251,3.608924,11.1399612,30.1877306248,4.250186,10.289924,0,246.7, 4, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
245100,2025-07-25 04:05:43,-6.88076216037568,107.455053440471,3.608924,,,2124.2352461251,3.937008,10.9162672,31.8043973432,45.945867612,32,5,7.874,2124.2352461251,3.608924,11.1399612,31.8043973432,4.250186,10.06623,0,246.6, -7.2, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
245200,2025-07-25 04:05:43,-6.88076063306307,107.455057475684,3.937008,,,2124.5633301251,3.608924,10.9162672,33.350722852,47.510172124,32,5,7.874,2124.5633301251,3.937008,11.1399612,33.350722852,3.802798,9.395148,0,246.2, -19.3, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.5633301251,3.937008,6,P-GPS,
245300,2025-07-25 04:05:43,-6.88075915608695,107.455061096632,3.608924,,,2124.2352461251,3.608924,9.1490846,34.748360692,48.928151172,32,5,7.874,2124.5633301251,3.937008,11.1399612,34.748360692,3.35541,8.500372,0.223694,246, -28, 4,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.939,3.935,0,0,0,0,6.826,115.52,2124.2352461251,3.608924,6,P-GPS,
245400,2025-07-25 04:05:43,-6.88075807664376,107.455063982137,3.608924,,,2124.2352461251,3.608924,7.5161184,35.855316108,50.045277192,32,5,7.871,2124.5633301251,3.937008,11.1399612,35.855316108,2.908022,6.934514,0.223694,245.8, -28.3, 3.1,0,0,1024,1037,1024,1024,0,2,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.2352461251,3.608924,6,P-GPS,
245500,2025-07-25 04:05:43,-6.88075706742297,107.455066491098,3.608924,,,2124.2352461251,3.608924,6.0173686,36.82414816,51.025592184,32,5,7.871,2124.5633301251,3.937008,11.1399612,36.82414816,2.23694,5.59235,0,246, -28.2, 2.4,0,0,1024,1057,1024,1024,0,5,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.2352461251,3.608924,6,P-GPS,
245600,2025-07-25 04:05:44,-6.88075634442222,107.455068356638,3.608924,,,2124.2352461251,3.608924,4.7423128,37.54265212,51.750985908,32,5,7.871,2124.5633301251,3.937008,11.1399612,37.54265212,1.565858,4.47388,0,245.7, -27.4, 3.8,0,0,1024,1058,1024,1024,0,5,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.2352461251,3.608924,6,P-GPS,
245700,2025-07-25 04:05:44,-6.88075575803097,107.45507000519,3.608924,,,2124.2352461251,3.608924,3.5343652,38.173229568,52.385500364,32,5,7.871,2124.5633301251,3.937008,11.1399612,38.173229568,1.11847,3.35541,0,245, -26.8, 5.4,0,0,1024,1077,1024,1024,0,8,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.2352461251,3.608924,6,P-GPS,
245800,2025-07-25 04:05:44,-6.88075534874744,107.455071223498,3.937008,,,2124.5633301251,3.608924,2.5501116,38.637140344,52.851379644,32,5,7.871,2124.5633301251,3.937008,11.1399612,38.637140344,0.671082,2.460634,0,245, -24.1, 6,0,0,1024,1136,1024,1024,0,17,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.5633301251,3.937008,6,P-GPS,
245900,2025-07-25 04:05:44,-6.88075524567969,107.455071688942,3.937008,,,2124.5633301251,3.608924,1.6329662,38.809712528,53.023951828,32,5,7.871,2124.5633301251,3.937008,11.1399612,38.809712528,0.447388,1.565858,0,245.6, -18.1, 5.8,0,0,1024,1217,1024,1024,0,29,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.5633301251,3.937008,6,P-GPS,
246000,2025-07-25 04:05:44,-6.88075506433396,107.455072266117,3.937008,,,2124.5633301251,3.608924,1.6329662,39.028544556,53.243440024,32,5,7.871,2124.5633301251,3.937008,11.1399612,39.028544556,0.223694,1.11847,0,245.9, -13.5, 5.9,0,0,1024,1369,1024,1024,0,52,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.5633301251,3.937008,6,P-GPS,
246100,2025-07-25 04:05:44,-6.88075490292583,107.455072566391,3.937008,,,2124.5633301251,3.608924,0.7158208,39.148295216,53.367127692,32,5,7.871,2124.5633301251,3.937008,11.1399612,39.148295216,0.223694,0.671082,0,245.9, -11.1, 6.4,0,0,1024,1493,1024,1024,0,71,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.5633301251,3.937008,6,P-GPS,
246200,2025-07-25 04:05:44,-6.88075483321877,107.455072732995,3.937008,,,2124.5633301251,3.608924,0.223694,39.212927764,53.432416408,32,5,7.871,2124.5633301251,3.937008,11.1399612,39.212927764,0,0.223694,0,246, -9.4, 9.1,0,0,1024,1522,1024,1024,0,75,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.5633301251,3.937008,6,P-GPS,
246300,2025-07-25 04:05:44,-6.88075473313441,107.455072839703,3.937008,,,2124.5633301251,3.937008,0.223694,39.259187608,53.485566016,32,5,7.871,2124.5633301251,3.937008,11.1399612,39.259187608,0.223694,0,0,246.2, -7.1, 16.5,0,0,1024,1526,1024,1024,0,76,0,0,231.5,0,0,83,3.934,3.927,0,0,0,0,6.695,115.52,2124.5633301251,3.937008,6,P-GPS,
246400,2025-07-25 04:05:44,-6.88075455144609,107.455072557522,3.937008,,,2124.5633301251,3.937008,0.223694,39.175526188,53.607613264,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,0.671082,0,0,245.8, -5.8, 18.9,0,0,1024,1526,1024,1024,0,76,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
246500,2025-07-25 04:05:44,-6.88075412514192,107.455072390582,3.937008,,,2124.5633301251,3.937008,1.2079476,39.154528812,53.774279936,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,1.11847,-0.447388,0,245.4, -5.7, 18.3,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
246600,2025-07-25 04:05:45,-6.880753536367,107.455072014219,3.937008,,,2124.5633301251,3.937008,1.4987498,39.075460568,54.02887312,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,1.342164,-0.671082,0,245.7, -5, 19.5,0,0,1024,1532,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
246700,2025-07-25 04:05:45,-6.88075279129504,107.455071619626,3.937008,,,2124.5633301251,3.937008,1.9908766,39.00590676,54.335959744,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,1.789552,-0.894776,0,246.2, -3.1, 20.5,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
246800,2025-07-25 04:05:45,-6.88075179889112,107.45507111885,3.937008,,,2124.5633301251,3.937008,2.7066974,38.925854264,54.7408154,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,2.460634,-1.11847,0,246.2, -2.3, 19.6,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
246900,2025-07-25 04:05:45,-6.88075066334825,107.455070569163,3.937008,,,2124.5633301251,3.608924,3.1988242,38.847114104,55.200461084,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,2.908022,-1.342164,0,246.1, -2.4, 18.9,0,0,1024,1533,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
247000,2025-07-25 04:05:45,-6.88074937666896,107.455069962929,3.937008,,,2124.5633301251,3.608924,3.4001488,38.770342448,55.718833804,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,3.131716,-1.342164,0,245.8, -2.4, 18.9,0,0,1024,1533,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
247100,2025-07-25 04:05:45,-6.88074794765905,107.455069228003,3.937008,,,2124.5633301251,3.937008,3.914645,38.671589164,56.30413566,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,3.579104,-1.565858,0,246.1, -2, 19.3,0,0,1024,1532,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
247200,2025-07-25 04:05:45,-6.88074631109092,107.45506848991,3.937008,,,2124.5633301251,3.608924,4.2054472,38.604660028,56.958335156,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,3.802798,-1.789552,0,246.7, -0.8, 19.9,0,0,1024,1533,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
247300,2025-07-25 04:05:45,-6.88074460111025,107.455067755259,3.937008,,,2124.5633301251,3.937008,4.6080964,38.558728268,57.636812868,32,5,7.862,2124.5633301251,3.937008,11.1399612,39.259187608,4.250186,-1.789552,0,246.5, -1.3, 20.1,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.941,3.937,0,0,0,0,8.536,115.52,2124.5633301251,3.937008,6,P-GPS,
247400,2025-07-25 04:05:45,-6.88074264109648,107.455067044629,3.937008,,,2124.5633301251,3.608924,5.033115,38.565289948,58.396655412,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,4.697574,-1.789552,0,246.1, -2.5, 20,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
247500,2025-07-25 04:05:45,-6.88074066847662,107.455066251533,3.937008,,,2124.5633301251,3.608924,5.2344396,38.561024856,59.17158982,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,4.921268,-1.789552,0,246, -3.2, 20.2,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
247600,2025-07-25 04:05:46,-6.88073841902908,107.455065280369,3.937008,,,2124.5633301251,3.608924,5.5252418,38.552822756,60.064634468,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,5.144962,-2.013246,0,246, -3.5, 21,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
247700,2025-07-25 04:05:46,-6.88073624529637,107.455064401625,3.937008,,,2124.5633301251,3.608924,5.7265664,38.58431882,60.919293288,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,5.368656,-2.013246,0,246.2, -3.1, 21.9,0,0,1024,1531,1024,1024,0,77,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
247800,2025-07-25 04:05:46,-6.88073394839886,107.455063492054,3.937008,,,2124.5633301251,3.608924,6.0173686,38.644030108,61.819555784,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,5.59235,-2.23694,0,245.8, -4.1, 21.5,0,0,1024,1520,1024,1024,0,75,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
247900,2025-07-25 04:05:46,-6.88073153538557,107.455062464109,3.937008,,,2124.5633301251,3.608924,6.2410626,38.706037984,62.77559256,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,5.816044,-2.23694,0,245.6, -4.9, 21.3,0,0,1024,1210,1024,1024,0,28,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
248000,2025-07-25 04:05:46,-6.8807290863428,107.455061472695,3.937008,,,2124.5633301251,3.608924,6.5318648,38.809712528,63.7385191,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,6.039738,-2.460634,0,246, -4.5, 21.6,0,0,1024,1012,1024,1024,0,-2,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
248100,2025-07-25 04:05:46,-6.88072643066455,107.455060408047,3.937008,,,2124.5633301251,3.608924,6.7331894,38.9517729,64.781498136,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,6.263432,-2.460634,0,246.1, -4.3, 15.6,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
248200,2025-07-25 04:05:46,-6.8807238572972,107.455059383761,3.937008,,,2124.5633301251,3.608924,6.5318648,39.117783404,65.791012604,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.259187608,6.039738,-2.460634,0,246.9, -4.5, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
248300,2025-07-25 04:05:46,-6.88072146509875,107.455058405547,3.937008,,,2124.5633301251,3.608924,6.0173686,39.286746664,66.732941768,32,5,7.873,2124.5633301251,3.937008,11.1399612,39.286746664,5.59235,-2.23694,0,248, -4, -6.1,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.94,3.936,0,0,0,0,6.572,115.88,2124.5633301251,3.937008,6,P-GPS,
248400,2025-07-25 04:05:46,-6.88071938423528,107.455057737055,3.937008,,,2124.5633301251,3.608924,5.033115,39.505906776,67.529857804,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.505906776,4.697574,-1.789552,0,247.6, -3.1, -17.1,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
248500,2025-07-25 04:05:46,-6.88071773965237,107.455057128957,3.937008,,,2124.5633301251,3.608924,3.7580592,39.666339852,68.168965436,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.666339852,3.579104,-1.11847,0,247.3, -3.6, -27.8,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
248600,2025-07-25 04:05:47,-6.88071689706335,107.455056964917,3.937008,,,2124.5633301251,3.608924,1.8342908,39.795604948,68.481957572,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.795604948,1.789552,-0.447388,0,247.7, -4.8, -24.1,0,0,1024,970,1024,1024,0,-8,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
248700,2025-07-25 04:05:47,-6.88071646590461,107.455056863695,3.937008,,,2124.5633301251,3.608924,0.447388,39.85728474,68.643702984,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,0.447388,0,0,247.5, -5.6, -12.7,0,0,1024,970,1024,1024,0,-8,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
248800,2025-07-25 04:05:47,-6.88071669270017,107.455056936936,3.937008,,,2124.5633301251,3.608924,0,39.830709936,68.73031716,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,0,0,0,246.7, -6.5, -0.2,0,0,1024,988,1024,1024,0,-5,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
248900,2025-07-25 04:05:47,-6.88071676651371,107.455056955313,3.937008,,,2124.5633301251,3.608924,0,39.820211248,68.7582043,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,0,0,0,246.2, -5.1, 1.8,0,0,1024,986,1024,1024,0,-6,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
249000,2025-07-25 04:05:47,-6.88071689363629,107.455056965727,3.937008,,,2124.5633301251,3.608924,0.223694,39.7965892,68.804792228,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,-0.223694,0,0,246.2, -3.3, 1.4,0,0,1024,991,1024,1024,0,-5,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
249100,2025-07-25 04:05:47,-6.88071707937094,107.45505698545,3.937008,,,2124.5633301251,3.608924,0.223694,39.762796548,68.872705616,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,-0.223694,0,0,246.3, -2.7, 3.2,0,0,789,997,1024,1024,-36,-4,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
249200,2025-07-25 04:05:47,-6.88071702962731,107.455056969394,3.937008,,,2124.5633301251,3.608924,0.223694,39.76870206,68.892062572,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,-0.223694,0,0,246.3, -2.2, 4.1,0,0,620,998,1024,1024,-61,-4,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
249300,2025-07-25 04:05:47,-6.88071711249021,107.45505700362,3.937008,,,2124.5633301251,3.608924,0.223694,39.761156128,68.924542888,32,5,7.88,2124.5633301251,3.937008,11.1399612,39.85728474,-0.223694,0,0,246.3, 1.6, 3.9,0,0,480,1024,1024,1024,-82,0,0,0,231.5,0,0,83,3.95,3.945,0,0,0,0,5.909,115.88,2124.5633301251,3.937008,6,P-GPS,
249400,2025-07-25 04:05:47,-6.88071719689224,107.455057016407,3.937008,,,2124.5633301251,3.608924,0.223694,39.747048516,68.955710868,32,5,7.844,2124.5633301251,3.937008,11.1399612,39.85728474,0,0.223694,0,246.6, 8.5, 3.6,0,0,447,1024,1024,1024,-87,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
249500,2025-07-25 04:05:47,-6.8807172041136,107.455057272774,3.937008,,,2124.5633301251,3.608924,0.671082,39.821523584,69.04855864,32,5,7.844,2124.5633301251,3.937008,11.1399612,39.85728474,0,0.671082,0,247.1, 15.4, 4.1,0,0,447,1024,1024,1024,-87,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
249600,2025-07-25 04:05:48,-6.88071698462152,107.455057929152,3.937008,,,2124.5633301251,3.937008,1.3645334,40.061681072,69.2995429,32,5,7.844,2124.5633301251,3.937008,11.1399612,40.061681072,0.223694,1.342164,0,247.2, 17.2, 4.1,0,0,447,1024,1024,1024,-87,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
249700,2025-07-25 04:05:48,-6.88071676288331,107.455058722903,3.937008,,,2124.5633301251,3.937008,2.0579848,40.343505228,69.59809934,32,5,7.844,2124.5633301251,3.937008,11.1399612,40.343505228,0.447388,2.013246,0,247, 16.1, 3.9,0,0,447,1024,1024,1024,-87,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
249800,2025-07-25 04:05:48,-6.88071644637433,107.455059776497,3.937008,,,2124.5633301251,3.937008,2.7738056,40.722442248,69.997049484,32,5,7.844,2124.5633301251,3.937008,11.1399612,40.722442248,0.671082,2.684328,0,247, 15.3, 4.5,0,0,447,1024,1024,1024,-87,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
249900,2025-07-25 04:05:48,-6.880715968011,107.45506113103,3.937008,,,2124.5633301251,3.937008,3.467257,41.225066936,70.517718792,32,5,7.844,2124.5633301251,3.937008,11.1399612,41.225066936,0.894776,3.35541,0,247.3, 15.2, 5.6,0,0,444,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
250000,2025-07-25 04:05:48,-6.88071543637739,107.455062639328,3.937008,,,2124.5633301251,3.937008,4.026492,41.78477824,71.09744322,32,5,7.844,2124.5633301251,3.937008,11.1399612,41.78477824,1.342164,3.802798,0,247.6, 15, 5.6,0,0,444,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
250100,2025-07-25 04:05:48,-6.8807148363971,107.455064512047,3.937008,,,2124.5633301251,3.608924,4.7423128,42.468505296,71.810041668,32,5,7.844,2124.5633301251,3.937008,11.1399612,42.468505296,1.565858,4.47388,0,247.5, 14.5, 5.4,0,0,444,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
250200,2025-07-25 04:05:48,-6.8807139772178,107.45506659997,3.937008,,,2124.5633301251,3.608924,5.2344396,43.270342592,72.628939332,32,5,7.844,2124.5633301251,3.937008,11.1399612,43.270342592,1.789552,4.921268,0,247.1, 13.7, 5.3,0,0,444,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
250300,2025-07-25 04:05:48,-6.88071314116851,107.45506872205,3.937008,,,2124.5633301251,3.608924,5.7265664,44.078413484,73.455711012,32,5,7.844,2124.5633301251,3.937008,11.1399612,44.078413484,2.013246,5.368656,0,247.1, 12.7, 5.5,0,0,443,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.937,3.931,0,0,0,0,7.604,115.88,2124.5633301251,3.937008,6,P-GPS,
250400,2025-07-25 04:05:48,-6.8807120892489,107.455071138054,3.937008,,,2124.5633301251,3.608924,6.0173686,45.01968648,74.411419704,32,5,7.869,2124.5633301251,3.937008,11.1399612,45.01968648,2.23694,5.59235,0,247.2, 12.3, 5.6,0,0,441,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
250500,2025-07-25 04:05:49,-6.88071105224618,107.455073549684,3.937008,,,2124.5633301251,3.608924,6.5318648,45.957022468,75.363519472,32,5,7.869,2124.5633301251,3.937008,11.1399612,45.957022468,2.460634,6.039738,0,247.1, 12.6, 4.7,0,0,442,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
250600,2025-07-25 04:05:49,-6.88070989816629,107.455076204463,3.937008,,,2124.5633301251,3.608924,6.822667,46.992127488,76.413060188,32,5,7.869,2124.5633301251,3.937008,11.1399612,46.992127488,2.684328,6.263432,0,246.9, 12.9, 3.4,0,0,440,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
250700,2025-07-25 04:05:49,-6.88070869031585,107.455078900224,3.937008,,,2124.5633301251,3.608924,7.3147938,48.05118264,77.484582532,32,5,7.869,2124.5633301251,3.937008,11.1399612,48.05118264,2.908022,6.71082,0,246.8, 12.5, 2.1,0,0,441,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
250800,2025-07-25 04:05:49,-6.88070735721397,107.45508185771,3.937008,,,2124.5633301251,3.608924,7.605596,49.214896588,78.661091756,32,5,7.869,2124.5633301251,3.937008,11.1399612,49.214896588,3.131716,6.934514,0,246.9, 12.5, 1.7,0,0,441,1024,1024,1024,-88,0,0,0,231.5,0,0,83,3.931,3.927,0,0,0,0,6.178,115.88,2124.5633301251,3.937008,6,P-GPS,
