time(millisecond),datetime,track_id,X,Y,Z,disparity
62300,2025-07-27 19:04:10.432,1,2.460938053704613,0.8635495224298628,22.876930956911703,79.20513916015625
62400,2025-07-27 19:04:10.532,1,2.4596178473718764,0.840771098948328,22.57151814703103,80.27685546875
62500,2025-07-27 19:04:10.632,1,2.4457550632065437,0.8323406936284206,22.354172506326176,81.057373046875
62600,2025-07-27 19:04:10.732,1,2.4419976733010635,0.820153266292272,22.14323516682873,81.82952880859375
62700,2025-07-27 19:04:10.832,1,2.4575650833105565,0.8240355626571867,22.28846734170605,81.29632568359375
62800,2025-07-27 19:04:10.932,1,2.4399216625445774,0.8082028772492903,21.956764921621886,82.52447509765625
62900,2025-07-27 19:04:11.032,1,2.415750089290492,0.7944992645105888,21.580752415416722,83.96234130859375
63000,2025-07-27 19:04:11.132,1,2.389506390553207,0.7654880641597529,21.169697059929007,85.5926513671875
63100,2025-07-27 19:04:11.232,1,2.3601453472157714,0.7442952984618734,20.708884327417813,87.49725341796875
63200,2025-07-27 19:04:11.332,1,2.342226866361544,0.7290912289986679,20.2849611769969,89.3258056640625
63300,2025-07-27 19:04:11.432,1,2.342117370779969,0.7172735423824332,20.183005908593437,89.77703857421875
63400,2025-07-27 19:04:11.532,1,2.3403249634885395,0.7058788677122072,20.118188692946305,90.0662841796875
63500,2025-07-27 19:04:11.632,1,2.272787614741308,0.6777106153975221,19.541856960984806,92.7225341796875
63600,2025-07-27 19:04:11.732,1,2.218021689544644,0.6466806204101285,19.140479974824,94.66693115234375
63700,2025-07-27 19:04:11.832,1,2.1595885953019334,0.6297989816740155,18.823614429224342,96.260498046875
63800,2025-07-27 19:04:11.932,1,2.07814201468215,0.6108058520642214,18.567958455056328,97.58587646484375
63900,2025-07-27 19:04:12.032,1,1.9885212416237785,0.5906804235600625,18.136963011063045,99.90484619140625
64000,2025-07-27 19:04:12.132,1,1.8907659521779983,0.5681892939885098,17.728115342854935,102.2088623046875
64100,2025-07-27 19:04:12.232,1,1.778522727888597,0.5494642175906462,17.28830670088036,104.80902099609375
64200,2025-07-27 19:04:12.332,1,1.6487788455180876,0.5333987351369642,16.986500935795906,106.67120361328125
64300,2025-07-27 19:04:12.432,1,1.5385246066986062,0.5167021901786368,16.75774447865619,108.12734985351562
64400,2025-07-27 19:04:12.532,1,1.3741304984801213,0.48479876632084934,15.857182055675231,114.26812744140625
64500,2025-07-27 19:04:12.632,1,1.2610152471613592,0.4864468772984866,15.997334079112003,113.26702880859375
64600,2025-07-27 19:04:12.732,1,1.0853295133328256,0.46276327176079723,15.49205923728336,116.96124267578125
64700,2025-07-27 19:04:12.832,1,0.9612810694203776,0.44060512377349126,14.937075069209792,121.30691528320312
64800,2025-07-27 19:04:12.932,1,0.825850707913189,0.4483666372722658,15.670322791812925,115.63070678710938
64900,2025-07-27 19:04:13.032,1,0.6570726011886933,0.42032675653115326,14.800301153690695,122.42794799804688
65000,2025-07-27 19:04:13.132,1,0.5029259292641748,0.40073887898664157,14.574994180764598,124.32049560546875
65100,2025-07-27 19:04:13.232,1,0.4202832019783753,0.3798872234060552,13.914125690697269,130.22525024414062
65200,2025-07-27 19:04:13.332,1,0.28279236547261466,0.3692561241417398,13.874834662166611,130.59402465820312
65300,2025-07-27 19:04:13.432,1,0.13538623203445893,0.34439045561942017,13.451554259865146,134.70343017578125
65400,2025-07-27 19:04:13.532,1,0.03754801452249161,0.31814574325560596,12.554956534533025,144.3231201171875
65500,2025-07-27 19:04:13.632,1,-0.06505091641952447,0.3161019289218758,12.94448898212721,139.98007202148438
65600,2025-07-27 19:04:13.732,1,-0.18880966640604344,0.28256483692135276,11.978039226062368,151.27438354492188
65700,2025-07-27 19:04:13.832,1,-0.319226486615066,0.27831392538276595,12.066271983400549,150.168212890625
65800,2025-07-27 19:04:13.932,1,-0.39799841499555066,0.26565085944577804,11.796059058718175,153.60812377929688
65900,2025-07-27 19:04:14.032,1,-0.48716586178808646,0.24139413838396495,11.427999108463156,158.55535888671875
66000,2025-07-27 19:04:14.132,1,-0.5689309323249037,0.2086110136788127,10.594889252906075,171.0230712890625
66100,2025-07-27 19:04:14.232,1,-0.6567800084405295,0.19617242782199212,10.457433168722744,173.27105712890625
66200,2025-07-27 19:04:14.332,1,-0.7659979906341828,0.18154737912203248,10.480749171726062,172.88558959960938
66300,2025-07-27 19:04:14.432,1,-0.8286552365350728,0.1664399773727194,10.238764985369539,176.97158813476562
66400,2025-07-27 19:04:14.532,1,-0.8842973854234939,0.13966825713485148,9.808701413433198,184.73092651367188
66500,2025-07-27 19:04:14.632,1,-0.9020563448250227,0.12255273852739862,9.40572859286822,192.64541625976562
66600,2025-07-27 19:04:14.732,1,-0.9509099226425105,0.10360469929022068,9.205634601666603,196.832763671875
66700,2025-07-27 19:04:14.832,1,-0.9548632516928957,0.09061368717872952,8.93463321198957,202.80300903320312
66800,2025-07-27 19:04:14.932,1,-0.9301870404197695,0.0630556286928691,8.55010149213766,211.92385864257812
